ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD,DAYS_UNTIL_NEXT_MAINT,IS_MAINT_PRE_WINDOW,IS_MAINT_POST_WINDOW,MAINT_DISTANCE_RATIO,MAINT_FREQUENCY
S23,23,191,18.8,18.9,66.5,20.58,14.95,15.07,,95815.0,7.0,,,,12.0,,,,4700.0,,469.0,469.0,,,29660.0,,,8.84,2488.0,,141.4,,124.8,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,579.0,,,0,3.0,,0,0,0,0,0,0,579.0,0,0,0.7588357588357588,0
S23,23,192,17.1,17.54,64.3,19.91,14.95,15.07,,95815.0,9.0,,,,11.0,,,,4850.0,,411.0,411.0,,,28071.0,,,14.01,2390.0,,130.1,,113.3,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,578.0,,,0,3.0,,0,0,0,0,0,0,578.0,0,0,0.7591514143094842,0
S23,23,194,10.9,11.44,49.5,15.33,14.95,15.07,,95815.0,9.0,,,,10.0,,,,3100.0,,273.0,273.0,,,14650.0,,,28.79,2163.0,,78.8,,61.5,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,576.0,,,0,3.0,,0,0,0,0,0,0,576.0,0,0,0.7597835137385512,0
S23,23,195,15.3,16.41,62.1,19.23,14.95,15.07,,95815.0,7.0,,,,8.0,,,,2400.0,,367.0,367.0,,,25096.0,,,20.47,2478.0,,117.4,,101.0,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,575.0,,,0,3.0,,0,0,0,0,0,0,575.0,0,0,0.7600999583506872,0
S23,23,196,17.8,18.84,66.9,20.71,14.95,15.07,,95815.0,7.0,,,,10.0,,,,250.0,,446.0,446.0,,,30112.0,,,13.87,2548.0,,144.0,,127.0,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,574.0,,,0,3.0,,0,0,0,0,0,0,574.0,0,0,0.7604166666666666,0
S23,23,197,18.4,18.54,63.7,19.73,14.95,15.07,,95815.0,5.0,,,,14.0,,,,285.0,,441.0,441.0,,,25426.0,,,6.88,1827.0,,119.0,,102.4,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,573.0,,,0,3.0,,0,0,0,0,0,0,573.0,0,0,0.7607336390162568,0
S23,23,198,15.4,15.8,53.4,16.52,14.95,15.07,,95815.0,4.0,,,,13.0,,,,600.0,,385.0,385.0,,,15229.0,,,6.79,1310.0,,81.7,,64.8,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,572.0,,,0,3.0,,0,0,0,0,0,0,572.0,0,0,0.7610508757297748,0
S23,23,199,14.0,14.4,48.9,15.12,14.8,15.2,,95815.0,5.0,,,,14.0,,,,59.0,,336.0,336.0,,,12094.0,,,7.43,1390.0,,63.9,,25.7,0.0,21.7,0.0,,24.0,24.0,,,,,,1825.0,571.0,,,0,3.0,,0,0,0,0,0,0,571.0,0,0,0.7613683771380892,0
S23,23,200,12.8,13.4,46.1,14.27,14.8,15.2,,95815.0,3.0,,,,13.0,,,,24.0,,172.0,115.0,,,10592.0,,,10.44,1310.0,,35.2,,0.0,0.0,16.1,0.0,,9.0,24.0,,,,,,1825.0,570.0,,,0,3.0,,0,0,0,0,0,0,570.0,0,0,0.761686143572621,0
S23,23,201,17.8,18.2,60.7,18.8,14.8,15.2,,95815.0,5.0,,,,12.0,,,,1850.0,,402.0,347.0,,,22098.0,,,5.35,2106.0,,93.2,,63.9,0.0,6.0,0.0,,19.5,25.0,,,,,,1825.0,569.0,,,0,3.0,,0,0,0,0,0,0,569.0,0,0,0.7620041753653445,0
S23,23,202,18.0,18.16,60.6,18.75,14.8,15.2,,95815.0,5.0,,,,1.0,,,,1900.0,,432.0,432.0,,,23503.0,,,3.99,2140.0,,106.5,,93.4,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,568.0,,,0,3.0,,0,0,0,0,0,0,568.0,0,0,0.7623224728487886,0
S23,23,203,18.1,18.72,61.4,19.01,14.8,15.2,,95815.0,3.0,,,,2.0,,,,2100.0,,452.0,452.0,,,22606.0,,,4.91,1914.0,,107.2,,93.5,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,567.0,,,0,3.0,,0,0,0,0,0,0,567.0,0,0,0.7626410363560384,0
S23,23,204,18.3,18.79,61.4,19.01,14.8,15.2,,95815.0,4.0,,,,11.0,,,,1800.0,,439.0,439.0,,,22188.0,,,3.79,1993.0,,102.7,,89.1,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,566.0,,,0,3.0,,0,0,0,0,0,0,566.0,0,0,0.7629598662207357,0
S23,23,205,17.0,18.0,61.0,18.88,14.8,15.2,,95815.0,4.0,,,,2.0,,,,2400.0,,426.0,426.0,,,23429.0,,,9.76,1998.0,,110.3,,96.1,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,565.0,,,0,3.0,,0,0,0,0,0,0,565.0,0,0,0.7632789627770807,0
S23,23,206,18.0,18.58,61.0,18.87,14.8,15.2,,95815.0,3.0,,,,15.0,,,,4000.0,,432.0,432.0,,,22604.0,,,4.61,1966.0,,103.9,,89.8,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,564.0,,,0,3.0,,0,0,0,0,0,0,564.0,0,0,0.7635983263598326,0
S23,23,207,17.1,17.68,58.2,18.0,14.8,15.2,,95815.0,3.0,,,,15.0,,,,4800.0,,428.0,428.0,,,20396.0,,,4.91,1786.0,,98.9,,84.8,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,563.0,,,0,3.0,,0,0,0,0,0,0,563.0,0,0,0.7639179573043114,0
S23,23,208,17.0,17.6,57.3,17.75,14.8,15.2,,95815.0,3.0,,,,13.0,,,,4100.0,,408.0,408.0,,,19065.0,,,4.22,1740.0,,90.1,,76.6,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,562.0,,,0,3.0,,0,0,0,0,0,0,562.0,0,0,0.7642378559463987,0
S23,23,209,16.0,17.4,58.1,17.99,14.8,15.2,,95815.0,5.0,,,,8.0,,,,4800.0,,400.0,400.0,,,19186.0,,,11.08,1869.0,,93.6,,79.5,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,561.0,,,0,3.0,,0,0,0,0,0,0,561.0,0,0,0.7645580226225388,0
S23,23,210,16.8,18.37,61.5,19.05,14.8,15.2,,95815.0,6.0,,,,8.0,,,,2950.0,,403.0,403.0,,,23009.0,,,11.87,67.9,,105.3,,90.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,560.0,,,0,3.0,,0,0,0,0,0,0,560.0,0,0,0.7648784576697402,0
S23,23,211,15.6,16.0,55.7,17.23,14.65,14.85,,95815.0,7.0,,,,9.0,,,,3990.0,,390.0,390.0,,,18252.0,,,9.48,1046.0,,90.1,,76.8,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,559.0,,,0,3.0,,0,0,0,0,0,0,559.0,0,0,0.7651991614255765,0
S23,23,212,11.3,11.7,40.6,12.57,14.65,14.85,,95815.0,3.0,,,,6.0,,,,125.0,,270.0,270.0,,,7555.0,,,10.48,750.0,,45.2,,30.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,558.0,,,0,3.0,,0,0,0,0,0,0,558.0,0,0,0.7655201342281879,0
S23,23,213,10.1,10.6,38.8,12.03,14.65,14.85,,95815.0,3.0,,,,6.0,,,,45.0,,242.0,242.0,,,6412.0,,,16.16,929.0,,40.1,,11.0,0.0,0.0,14.6,,24.0,24.0,,,,,,1825.0,557.0,,,0,3.0,,0,0,0,0,0,0,557.0,0,0,0.765841376416282,0
S23,23,215,9.5,10.0,34.6,10.72,12.0,12.0,,55344.0,4.0,,,,5.0,,,,31.0,,37.0,18.0,,,4090.0,,,11.64,1123.0,,21.0,,0.0,0.0,0.0,2.3,,1.9,24.0,,,,,,1825.0,555.0,,,0,3.0,,0,0,0,0,0,0,555.0,0,0,0.7664846703065938,0
S23,23,216,11.8,11.9,39.0,12.08,12.0,12.0,,55344.0,3.0,,,,4.0,,,,22.0,,228.0,213.0,,,5770.0,,,2.04,1105.0,,34.6,,11.8,0.0,0.0,8.5,,18.0,24.0,,,,,,1825.0,554.0,,,0,3.0,,0,0,0,0,0,0,554.0,0,0,0.7668067226890757,0
S23,23,218,11.0,11.3,36.1,11.18,12.0,12.2,,55365.0,3.0,,,,4.0,,,,35.0,,61.0,33.0,,,6103.0,,,1.64,1009.0,,20.9,,1.9,0.0,0.0,2.2,,3.0,24.0,,,,,,1825.0,552.0,,,0,3.0,,0,0,0,0,0,0,552.0,0,0,0.7674516400336417,0
S23,23,219,9.9,12.3,37.3,11.54,12.0,12.2,,55365.0,4.0,,,,6.0,,,,95.0,,238.0,238.0,,,5208.0,,,14.1,859.0,,38.2,,24.8,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,551.0,,,0,3.0,,0,0,0,0,0,0,551.0,0,0,0.7677745056794278,0
S23,23,220,11.1,11.3,38.0,11.75,12.0,12.2,,55365.0,3.0,,,,4.0,,,,21.0,,204.0,199.0,,,5332.0,,,5.92,860.0,,32.0,,7.3,0.0,0.0,10.5,,18.0,24.0,,,,,,1825.0,550.0,,,0,3.0,,0,0,0,0,0,0,550.0,0,0,0.7680976430976431,0
S23,23,227,14.0,14.3,46.1,14.27,11.9,12.0,,51980.0,2.0,,,,5.0,,,,17.0,,132.0,63.0,,,0.0,,,1.874859952,0.0,,37.1,,0.0,0.0,0.0,11.2,,4.5,24.0,,,,,,1825.0,543.0,,,0,3.0,,0,0,0,0,0,0,543.0,0,0,0.7703672435626847,0
S23,23,229,17.5,17.0,54.4,16.85,11.5,11.5,,47924.0,3.0,,,,5.0,,,,120.0,,379.0,358.0,,,16382.0,,,-3.63,1548.0,,80.3,,53.3,0.0,0.0,7.0,,20.5,24.0,,,,,,1825.0,541.0,,,0,3.0,,0,0,0,0,0,0,541.0,0,0,0.7710181664554289,0
S23,23,230,14.8,15.0,54.5,16.87,11.5,11.5,,47924.0,3.0,,,,6.0,,,,17.0,,251.0,207.0,,,14967.0,,,12.35,1402.0,,53.0,,21.1,0.0,0.0,14.4,,14.0,24.0,,,,,,1825.0,540.0,,,0,3.0,,0,0,0,0,0,0,540.0,0,0,0.7713440405748098,0
S23,23,233,19.7,18.4,58.6,18.14,13.2,13.5,,73678.0,5.0,,,,13.0,,,,4030.0,,365.0,345.0,,,20436.0,,,-8.69,1730.0,,83.2,,60.6,0.0,0.0,5.0,,17.5,24.0,,,,,,1825.0,537.0,,,0,3.0,,0,0,0,0,0,0,537.0,0,0,0.7723233178163351,0
S23,23,234,19.0,17.6,55.9,17.32,13.5,13.0,,73678.0,5.0,,,,13.0,,,,4500.0,,438.0,438.0,,,15899.0,,,-9.96,1541.0,,79.0,,66.2,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,536.0,,,0,3.0,,0,0,0,0,0,0,536.0,0,0,0.7726502963590178,0
S23,23,235,16.6,17.0,55.9,17.3,13.5,13.0,,73678.0,4.0,,,,6.0,,,,4100.0,,399.0,399.0,,,16437.0,,,3.92,1539.0,,83.5,,70.7,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,535.0,,,0,3.0,,0,0,0,0,0,0,535.0,0,0,0.7729775518847946,0
S23,23,236,18.3,18.4,58.8,18.2,13.5,13.0,,73678.0,3.0,,,,9.0,,,,4000.0,,420.0,420.0,,,18516.0,,,-0.34,1808.0,,87.9,,76.3,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,534.0,,,0,3.0,,0,0,0,0,0,0,534.0,0,0,0.7733050847457628,0
S23,23,237,18.9,19.5,61.4,19.0,13.5,13.0,,73678.0,3.0,,,,12.0,,,,4200.0,,453.0,453.0,,,20353.0,,,0.68,1729.0,,98.8,,86.7,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,533.0,,,0,3.0,,0,0,0,0,0,0,533.0,0,0,0.7736328952946163,0
S23,23,238,18.8,19.4,61.4,19.0,13.5,13.0,,73678.0,5.0,,,,13.0,,,,3480.0,,433.0,433.0,,,20395.0,,,0.94,1780.0,,95.0,,83.4,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,532.0,,,0,3.0,,0,0,0,0,0,0,532.0,0,0,0.773960983884648,0
S23,23,239,19.0,19.5,61.8,19.13,13.4,13.0,,73678.0,3.0,,,,9.0,,,,4000.0,,455.0,455.0,,,20796.0,,,0.92,1720.0,,99.0,,86.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,531.0,,,0,3.0,,0,0,0,0,0,0,531.0,0,0,0.7742893508697497,0
S23,23,240,18.8,19.1,59.8,18.53,13.4,13.0,,73678.0,5.0,,,,13.0,,,,385.0,,432.0,432.0,,,18854.0,,,-1.37,1595.0,,87.4,,76.0,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,530.0,,,0,3.0,,0,0,0,0,0,0,530.0,0,0,0.7746179966044142,0
S23,23,241,19.0,19.0,59.1,18.28,13.4,13.0,,73678.0,3.0,,,,14.0,,,,350.0,,457.0,457.0,,,18337.0,,,-4.15,1744.0,,92.3,,79.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,529.0,,,0,3.0,,0,0,0,0,0,0,529.0,0,0,0.7749469214437368,0
S23,23,242,18.2,18.5,59.4,18.4,13.4,13.0,,73678.0,3.0,,,,13.0,,,,650.0,,418.0,418.0,,,18941.0,,,1.23,1751.0,,88.4,,76.5,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,528.0,,,0,3.0,,0,0,0,0,0,0,528.0,0,0,0.7752761257434154,0
S23,23,243,19.0,19.12,60.3,18.68,13.1,13.3,,73678.0,5.0,,,,14.0,,,,1200.0,,455.0,455.0,,,19509.0,,,-1.51,1745.0,,97.0,,84.1,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,527.0,,,0,3.0,,0,0,0,0,0,0,527.0,0,0,0.7756056098597535,0
S23,23,244,18.5,18.9,60.2,18.64,13.1,13.3,,73678.0,5.0,,,,14.0,,,,1400.0,,425.0,425.0,,,19062.0,,,0.86,1581.0,,91.5,,78.1,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,526.0,,,0,3.0,,0,0,0,0,0,0,526.0,0,0,0.7759353741496599,0
S23,23,245,18.0,18.3,58.2,18.01,13.1,13.3,,73678.0,2.0,,,,6.0,,,,22.0,,219.0,126.0,,,17322.0,,,0.07,1430.0,,43.9,,4.7,0.0,18.8,0.0,,7.0,24.0,,,,,,1825.0,525.0,,,0,3.0,,0,0,0,0,0,0,525.0,0,0,0.7762654189706508,0
S23,23,246,19.4,19.4,59.8,18.5,13.1,13.3,,73678.0,5.0,,,,14.0,,,,970.0,,427.0,391.0,,,19402.0,,,-4.63,1938.0,,89.7,,37.8,0.0,35.2,0.0,,20.2,24.0,,,,,,1825.0,524.0,,,0,3.0,,0,0,0,0,0,0,524.0,0,0,0.776595744680851,0
S23,23,247,19.2,18.86,60.4,18.69,13.4,13.0,,73678.0,3.0,,,,14.0,,,,850.0,,441.0,441.0,,,19356.0,,,-2.57,1925.0,,97.0,,82.2,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,523.0,,,0,3.0,,0,0,0,0,0,0,523.0,0,0,0.7769263516389954,0
S23,23,248,18.9,18.7,60.4,18.7,13.4,13.0,,73678.0,3.0,,,,8.0,,,,340.0,,454.0,454.0,,,19647.0,,,-1.14,1856.0,,102.2,,86.7,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,522.0,,,0,3.0,,0,0,0,0,0,0,522.0,0,0,0.7772572402044293,0
S23,23,249,19.3,19.1,60.7,18.79,13.4,13.0,,73678.0,5.0,,,,10.0,,,,2500.0,,444.0,444.0,,,20064.0,,,-2.75,1980.0,,100.3,,85.5,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,521.0,,,0,3.0,,0,0,0,0,0,0,521.0,0,0,0.7775884107371112,0
S23,23,250,19.0,19.0,60.9,18.84,13.4,13.0,,73678.0,7.0,,,,11.0,,,,3900.0,,457.0,457.0,,,21745.0,,,-1.07,2046.0,,108.8,,93.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,520.0,,,0,3.0,,0,0,0,0,0,0,520.0,0,0,0.777919863597613,0
S23,23,250,19.2,19.1,60.7,18.79,13.4,13.0,,73678.0,5.0,,,,11.0,,,,3650.0,,442.0,442.0,,,21038.0,,,-2.29,2386.0,,102.3,,88.9,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,520.0,,,0,3.0,,0,0,0,0,0,0,520.0,0,0,0.777919863597613,0
S23,23,251,19.0,19.12,60.5,18.74,13.4,13.0,,73678.0,4.0,,,,10.0,,,,2900.0,,455.0,455.0,,,19916.0,,,-1.17,1881.0,,106.3,,91.8,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,519.0,,,0,3.0,,0,0,0,0,0,0,519.0,0,0,0.7782515991471215,0
S23,23,252,18.5,18.9,59.6,18.44,13.4,13.0,,73678.0,4.0,,,,13.0,,,,800.0,,426.0,426.0,,,19401.0,,,-0.46,1962.0,,93.1,,79.2,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,518.0,,,0,3.0,,0,0,0,0,0,0,518.0,0,0,0.7785836177474402,0
S23,23,253,18.8,18.7,59.3,18.36,13.4,13.0,,73678.0,5.0,,,,12.0,,,,3500.0,,433.0,433.0,,,19345.0,,,-2.52,1382.0,,96.5,,82.3,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,517.0,,,0,3.0,,0,0,0,0,0,0,517.0,0,0,0.7789159197609902,0
S23,23,254,14.8,15.3,49.2,15.23,13.4,13.0,,73678.0,5.0,,,,12.0,,,,1150.0,,355.0,355.0,,,11580.0,,,2.9,1306.0,,68.9,,53.5,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,516.0,,,0,3.0,,0,0,0,0,0,0,516.0,0,0,0.7792485055508113,0
S23,23,255,12.7,13.2,42.9,13.28,13.4,13.0,,73678.0,4.0,,,,12.0,,,,85.0,,292.0,292.0,,,7664.0,,,4.43,1010.0,,49.2,,35.1,0.0,0.0,0.0,,23.0,23.0,,,,,,1825.0,515.0,,,0,3.0,,0,0,0,0,0,0,515.0,0,0,0.7795813754805638,0
S23,23,256,13.7,14.0,46.3,14.33,13.0,13.3,,73678.0,3.0,,,,10.0,,,,29.0,,329.0,329.0,,,9470.0,,,4.33,1331.0,,59.2,,40.9,0.0,3.3,0.0,,24.0,24.0,,,,,,1825.0,514.0,,,0,3.0,,0,0,0,0,0,0,514.0,0,0,0.7799145299145299,0
S23,23,257,11.9,12.4,43.5,13.46,0.0,0.0,,0.0,2.0,,,,8.0,,,,17.0,,85.0,63.0,,,7471.0,,,11.69,1280.0,,22.7,,0.0,0.0,7.9,0.0,,5.3,24.0,,,,,,1825.0,513.0,,,0,3.0,,0,0,0,0,0,0,513.0,0,0,0.7802479692176144,0
S23,23,258,18.7,19.0,60.8,18.82,12.4,12.4,,56137.0,3.0,,,,5.0,,,,120.0,,123.0,112.0,,,22519.0,,,0.84,2474.0,,38.5,,13.1,0.0,10.9,0.0,,6.0,24.0,,,,,,1825.0,512.0,,,0,3.0,,0,0,0,0,0,0,512.0,0,0,0.7805816937553465,0
S23,23,259,19.6,19.8,63.3,19.61,12.4,12.4,,56137.0,3.0,,,,4.0,,,,1700.0,,471.0,471.0,,,23363.0,,,-0.08,2158.0,,117.1,,101.5,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,511.0,,,0,3.0,,0,0,0,0,0,0,511.0,0,0,0.7809157038938811,0
S23,23,260,20.9,21.1,67.6,20.93,12.4,12.4,,56137.0,5.0,,,,6.0,,,,3815.0,,501.0,501.0,,,28632.0,,,0.28,2591.0,,140.2,,124.4,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,510.0,,,0,3.0,,0,0,0,0,0,0,510.0,0,0,0.78125,0
S23,23,261,20.3,20.6,65.7,20.35,12.4,12.4,,56137.0,3.0,,,,4.0,,,,138.0,,487.0,487.0,,,26900.0,,,0.31,1013.0,,132.1,,115.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,509.0,,,0,3.0,,0,0,0,0,0,0,509.0,0,0,0.7815845824411135,0
S23,24,262,12.3,12.5,0.0,13.02,0.0,0.0,,0.0,2.0,,,,3.0,,,,18.0,,47.0,37.0,,,0.0,,,5.265332645,0.0,,21.8,,4.2,0.0,0.0,0.0,,3.0,24.0,,,,,,1825.0,508.0,,,0,3.0,,0,0,0,0,0,0,508.0,0,0,0.7819194515852613,0
S23,24,263,20.4,21.3,66.3,20.52,10.6,12.2,,48119.0,3.0,,,,3.0,,,,85.0,,200.0,194.0,,,27144.0,,,0.47,2517.0,,64.1,,46.7,0.0,0.0,0.0,,9.5,24.0,,,,,,1825.0,507.0,,,0,3.0,,0,0,0,0,0,0,507.0,0,0,0.7822546078011144,0
S23,24,264,20.4,20.9,66.7,20.66,10.6,12.2,,48119.0,4.0,,,,3.0,,,,29.0,,131.0,112.0,,,27653.0,,,1.43,2510.0,,43.0,,6.3,0.0,21.6,0.0,,5.5,24.0,,,,,,1825.0,506.0,,,0,3.0,,0,0,0,0,0,0,506.0,0,0,0.782590051457976,0
S23,24,268,19.3,19.4,61.4,19.01,12.8,13.1,,68686.0,3.0,,,,3.0,,,,1200.0,,374.0,362.0,,,21700.0,,,-1.31,2046.0,,86.6,,60.5,0.0,9.1,0.0,,18.8,24.0,,,,,,1825.0,502.0,,,0,3.0,,0,0,0,0,0,0,502.0,0,0,0.7839347079037801,0
S23,24,269,18.8,19.1,61.3,18.97,12.3,12.5,,68686.0,2.0,,,,3.0,,,,105.0,,469.0,469.0,,,20548.0,,,1.1,1964.0,,106.0,,92.0,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,501.0,,,0,3.0,,0,0,0,0,0,0,501.0,0,0,0.7842715943274603,0
S23,24,270,16.6,16.8,58.3,18.06,12.3,12.5,,0.0,2.0,,,,3.0,,,,16.0,,109.0,83.0,,,16983.0,,,8.1,1280.0,,30.0,,7.4,0.0,7.4,0.0,,5.0,24.0,,,,,,1825.0,500.0,,,0,3.0,,0,0,0,0,0,0,500.0,0,0,0.7846087704213242,0
S23,24,271,11.8,12.0,40.2,12.44,14.1,14.2,,93261.0,2.0,,,,3.0,,,,40.0,,97.0,78.0,,,6398.0,,,5.02,968.0,,23.9,,7.0,0.0,1.4,0.0,,6.6,24.0,,,,,,1825.0,499.0,,,0,3.0,,0,0,0,0,0,0,499.0,0,0,0.7849462365591398,0
S23,24,272,11.6,11.7,38.9,12.05,14.1,14.2,,93261.0,2.0,,,,3.0,,,,39.0,,65.0,65.0,,,7189.0,,,3.66,1008.0,,23.3,,7.6,0.0,0.0,0.0,,5.6,24.0,,,,,,1825.0,498.0,,,0,3.0,,0,0,0,0,0,0,498.0,0,0,0.7852839931153184,0
S23,24,273,11.5,11.9,42.1,13.02,14.1,14.2,,93261.0,5.0,,,,5.0,,,,170.0,,212.0,212.0,,,8760.0,,,11.5,1084.0,,40.1,,25.3,0.0,0.0,0.0,,18.4,23.0,,,,,,1825.0,497.0,,,0,3.0,,0,0,0,0,0,0,497.0,0,0,0.785622040464916,0
S23,24,274,11.5,11.9,40.4,12.5,14.1,14.2,,93261.0,2.0,,,,2.0,,,,17.0,,255.0,236.0,,,7228.0,,,7.89,998.0,,41.7,,14.9,0.0,11.0,0.0,,20.5,24.0,,,,,,1825.0,496.0,,,0,3.0,,0,0,0,0,0,0,496.0,0,0,0.7859603789836348,0
S23,24,276,18.6,18.72,62.6,19.39,14.6,14.6,,98368.0,3.0,,,,9.0,,,,102.0,,466.0,466.0,,,22819.0,,,3.89,2125.0,,115.8,,95.2,0.0,6.8,0.0,,25.0,25.0,,,,,,1825.0,494.0,,,0,3.0,,0,0,0,0,0,0,494.0,0,0,0.7866379310344828,0
S23,24,277,18.0,18.29,61.9,19.15,14.6,14.6,,98368.0,4.0,,,,10.0,,,,2225.0,,433.0,433.0,,,21275.0,,,5.78,1984.0,,105.2,,91.4,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,493.0,,,0,3.0,,0,0,0,0,0,0,493.0,0,0,0.7869771453212592,0
S23,24,278,17.7,17.96,61.1,18.93,14.6,14.6,,98368.0,6.0,,,,8.0,,,,4169.0,,442.0,442.0,,,21055.0,,,6.6,2018.0,,110.0,,95.5,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,492.0,,,0,3.0,,0,0,0,0,0,0,492.0,0,0,0.7873166522864539,0
S23,24,279,18.1,18.04,61.6,19.08,14.6,14.6,,98368.0,5.0,,,,10.0,,,,1825.0,,434.0,434.0,,,21314.0,,,5.2,2032.0,,106.6,,92.7,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,491.0,,,0,3.0,,0,0,0,0,0,0,491.0,0,0,0.7876564523090203,0
S23,24,280,17.4,18.04,61.6,19.08,14.6,14.6,,98368.0,4.0,,,,10.0,,,,4207.0,,436.0,436.0,,,21313.0,,,8.59,2021.0,,110.1,,95.9,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,490.0,,,0,3.0,,0,0,0,0,0,0,490.0,0,0,0.7879965457685665,0
S23,24,281,18.0,18.2,60.9,18.85,14.6,14.6,,98368.0,5.0,,,,12.0,,,,4132.0,,432.0,432.0,,,21175.0,,,4.53,2150.0,,106.5,,92.6,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,489.0,,,0,3.0,,0,0,0,0,0,0,489.0,0,0,0.7883369330453563,0
S23,24,283,17.8,18.28,61.9,19.16,14.6,14.6,,98368.0,5.0,,,,9.0,,,,2854.0,,444.0,444.0,,,21555.0,,,7.31,1962.0,,110.6,,96.4,0.0,0.0,0.0,,25.0,25.0,,,,,,1825.0,487.0,,,0,3.0,,0,0,0,0,0,0,487.0,0,0,0.7890185905750108,0
S23,24,284,17.7,18.63,61.5,19.05,14.6,14.6,,98368.0,4.0,,,,5.0,,,,2250.0,,425.0,425.0,,,20615.0,,,7.04,2015.0,,104.8,,90.9,0.0,0.0,0.0,,24.0,24.0,,,,,,1825.0,486.0,,,0,3.0,,0,0,0,0,0,0,486.0,0,0,0.7893598615916955,0
