ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD
S8,41,1162,12.1,12.42,46.0,14.73,14.8,13.74,156617.0,85639.0,5.0,1.5,7.0,18.0,14.0,3.0,12.0,14.0,3000.0,13.83,291.0,291.0,1.982,15.714,11032.0,45.335,177.212,17.696,1162.0,105.33,61.53,46.92,46.92,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,56.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1163,11.6,11.96,46.0,14.73,14.8,13.74,156577.0,85639.0,3.0,1.0,5.0,10.0,10.0,2.5,12.0,10.0,4400.0,13.83,290.0,290.0,2.444,18.816,11022.0,45.335,186.355,21.26,1326.0,120.305,66.42,51.35,51.35,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,55.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1164,11.8,11.67,44.1,14.12,14.8,13.74,156541.0,85639.0,5.0,2.0,5.0,18.0,14.0,3.5,13.0,14.0,6200.0,13.83,282.0,282.0,-0.588,17.396,5942.0,45.335,320.95,16.808,1611.0,271.121,60.15,45.77,45.77,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,54.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1165,9.6,9.68,36.2,11.59,14.8,13.74,156391.0,85639.0,5.0,1.5,3.0,18.0,15.0,2.5,0.0,15.0,175.0,13.83,241.0,241.0,0.345,16.509,6157.0,45.335,178.853,16.854,780.0,126.685,41.7,27.53,27.53,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,53.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1166,11.1,11.33,38.0,12.17,14.8,13.74,156350.0,85642.0,5.0,1.0,3.0,18.0,1.0,2.5,10.0,1.0,3566.0,13.83,267.0,267.0,1.709,6.878,5881.0,45.337,196.253,8.587,743.0,126.339,41.43,27.7,27.7,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,52.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1167,11.9,11.63,39.7,12.72,14.8,13.74,151371.0,85642.0,4.0,1.0,3.0,15.0,5.0,2.0,0.0,5.0,3675.0,13.83,103.0,95.0,-1.967,8.573,5839.0,45.337,196.095,6.606,0.0,0.0,23.57,9.16,9.16,0.0,0.0,0.0,,8.0,25.0,,,,,,1823.0,51.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1168,11.3,11.11,38.0,12.17,14.8,13.74,151326.0,85642.0,5.0,2.0,3.0,20.0,7.0,3.0,6.0,7.0,2900.0,13.83,214.0,214.0,-1.298,8.751,6949.0,45.337,157.766,7.453,1081.0,155.562,34.36,20.83,20.83,0.0,0.0,0.0,,19.0,24.0,,,,,,1823.0,50.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1169,15.1,15.67,52.4,16.78,14.8,13.74,151243.0,85642.0,4.0,1.0,2.0,15.0,4.0,2.0,5.0,4.0,6136.0,13.83,363.0,363.0,3.23,6.644,16011.0,45.337,163.898,9.874,1863.0,116.358,76.19,62.98,62.98,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,49.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1170,17.2,17.64,56.9,18.22,14.8,13.74,151151.0,85642.0,3.0,0.5,1.0,8.0,2.0,0.8,2.0,2.0,810.0,13.83,430.0,430.0,2.415,3.199,18798.0,45.337,162.698,5.614,1808.0,96.18,86.51,76.46,76.46,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,48.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1171,17.1,17.38,57.2,18.32,14.8,13.74,151055.0,85642.0,6.0,2.5,1.0,23.0,1.0,3.5,1.0,1.0,790.0,13.83,411.0,411.0,1.365,5.153,20328.0,45.337,157.418,6.518,2083.0,102.47,85.65,76.8,76.8,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,47.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1172,14.8,14.4,50.1,16.05,14.8,13.74,150970.0,85642.0,4.0,0.8,2.0,12.0,2.0,1.2,2.0,2.0,755.0,13.63,371.0,371.0,-2.742,10.258,11322.0,45.337,224.978,7.516,1310.0,115.704,76.96,63.68,63.68,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,46.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1173,13.3,14.42,47.0,15.05,14.8,13.74,150901.0,85642.0,5.0,1.5,10.0,21.0,15.0,2.5,15.0,15.0,2660.0,13.83,320.0,320.0,7.201,4.225,11755.0,45.337,162.626,11.426,1518.0,129.137,59.82,45.88,45.88,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,45.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1174,13.9,14.2,47.0,15.05,14.8,13.74,150829.0,85642.0,4.0,0.8,14.0,15.0,6.0,1.5,1.0,6.0,764.0,13.83,347.0,347.0,2.125,5.667,11279.0,45.337,173.136,7.792,1460.0,129.444,64.04,48.82,48.82,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,44.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1175,12.7,13.2,47.1,15.09,14.04,14.06,154162.0,85642.0,5.0,1.0,17.0,18.0,9.0,2.5,10.0,9.0,130.0,13.62,317.0,317.0,3.447,12.496,11898.0,45.337,166.314,15.943,1610.0,135.317,64.92,49.47,49.47,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,43.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1176,12.7,13.0,46.9,15.02,14.04,14.06,154114.0,85642.0,6.0,1.5,12.0,22.0,10.0,2.5,10.0,10.0,80.0,13.62,305.0,305.0,1.944,13.454,11864.0,45.337,169.49,15.398,1502.0,126.601,63.12,48.26,48.26,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,42.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1177,12.9,13.33,47.0,15.05,14.04,14.06,154080.0,85642.0,3.0,0.5,22.0,10.0,10.0,1.0,10.0,10.0,72.0,13.62,309.0,309.0,3.043,11.426,11880.0,45.337,165.404,14.469,1612.0,135.69,62.11,47.16,47.16,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,41.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1178,13.7,14.33,49.2,15.76,14.0,14.0,153963.0,85639.0,3.0,0.5,35.0,8.0,10.0,0.6,10.0,10.0,58.0,13.65,329.0,329.0,3.967,9.037,13491.0,45.335,166.623,13.004,1142.0,84.649,69.76,53.95,41.49,0.0,12.46,0.0,,24.0,24.0,,,,,,1823.0,40.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1179,21.8,21.79,36.7,11.75,13.6,13.8,153356.0,84792.0,2.0,0.1,22.0,5.0,10.0,0.0,10.0,10.0,18.2,13.5,61.0,61.0,0.0,-85.35,6303.0,44.887,198.318,-85.35,0.0,0.0,19.73,0.0,0.0,0.0,3.5,0.0,,2.8,24.0,,,,,,1823.0,39.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1180,14.2,14.19,46.8,14.99,13.8,13.86,151310.0,84796.0,3.0,0.5,26.0,8.0,8.0,1.0,6.0,8.0,253.0,13.43,227.0,227.0,0.0,5.319,13307.0,44.889,162.415,5.319,1140.0,85.669,49.44,34.58,29.58,0.0,5.0,0.0,,16.0,24.0,,,,,,1823.0,38.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1181,11.0,10.92,37.2,11.91,13.8,13.86,151310.0,84796.0,3.0,0.5,28.0,10.0,6.0,1.0,8.0,6.0,185.0,13.43,265.0,265.0,-1.049,8.368,6121.0,44.889,187.674,7.319,1125.0,183.793,42.13,27.57,27.57,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,37.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1182,11.3,10.96,36.9,11.82,13.8,13.86,151206.0,84796.0,3.0,0.5,29.0,10.0,1.0,1.0,2.0,1.0,210.0,13.43,270.0,270.0,-2.471,7.277,5833.0,44.889,191.654,4.806,1032.0,176.924,41.46,26.83,26.83,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,36.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1183,11.5,11.08,37.1,11.88,13.8,13.86,151154.0,84796.0,3.0,0.5,29.0,8.0,1.0,0.9,2.0,1.0,65.0,13.43,275.0,275.0,-3.156,6.724,5994.0,44.889,187.549,3.568,1018.0,169.837,41.81,26.98,26.98,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,35.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1184,9.5,9.39,39.0,12.49,13.8,13.86,151173.0,84473.0,3.0,0.5,30.0,8.0,2.0,0.9,2.0,2.0,80.0,13.43,176.0,171.0,-0.889,24.834,5915.0,44.718,168.686,23.945,880.0,148.774,32.73,17.96,4.17,0.0,13.79,0.0,,18.0,24.0,,,,,,1823.0,34.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1185,7.9,7.32,36.0,11.53,13.8,13.86,151145.0,84796.0,3.0,0.4,30.0,8.0,4.0,0.8,4.0,4.0,85.0,13.43,100.0,100.0,-4.778,36.487,6024.0,44.889,173.061,31.709,925.0,153.552,26.35,13.24,0.0,0.0,13.24,0.0,,12.7,24.0,,,,,,1823.0,33.0,,,0,3.0,,0,0,0,0,0,0
S8,41,1186,0.3,0.33,37.2,11.91,13.7,13.8,151094.0,84473.0,3.0,0.2,31.0,10.0,4.0,0.1,4.0,4.0,16.2,13.45,1.0,1.0,0.0,97.205,6115.0,44.718,185.882,97.205,0.0,0.0,19.48,0.0,0.0,0.0,3.41,0.0,,3.0,24.0,,,,,,1823.0,32.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1187,18.5,17.94,59.1,18.93,13.14,13.34,142298.0,72741.0,4.0,0.5,30.0,11.0,2.0,0.6,2.0,2.0,65.0,12.84,179.0,179.0,-2.726,5.23,22464.0,38.507,164.708,2.504,2280.0,101.496,50.934,35.89,33.66,0.0,2.23,0.0,,9.7,24.0,,,,,,1823.0,31.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1188,16.4,16.12,53.0,16.97,12.72,12.91,1365381.0,72741.0,3.0,0.5,31.0,10.0,8.0,0.9,8.0,8.0,70.0,12.37,411.0,411.0,-1.885,5.031,16789.0,38.507,164.584,3.146,1600.0,95.3,81.06,69.08,69.08,0.0,0.0,0.0,,25.0,25.0,,,,,,1823.0,30.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1190,18.3,18.25,53.0,16.97,12.7,12.9,1363991.0,72741.0,3.0,0.1,32.0,10.0,10.0,0.0,10.0,10.0,14.0,12.4,220.0,220.0,-0.489,-7.517,14949.0,38.507,164.838,-8.006,0.0,0.0,46.91,0.0,8.86,0.0,20.71,0.0,,12.0,24.2,,,,,,1823.0,28.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1192,16.9,16.47,56.1,17.97,12.85,12.92,137855.0,71178.0,3.0,0.5,31.0,10.0,9.0,0.8,8.0,8.0,52.0,12.48,299.0,288.0,-2.616,8.326,19299.0,37.68,164.775,5.71,1848.0,95.756,68.82,54.06,45.27,0.0,8.79,0.0,,17.0,24.0,,,,,,1823.0,26.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1193,0.7,0.68,55.9,17.9,12.9,12.9,137795.0,71178.0,4.0,1.0,31.0,15.0,10.0,1.5,10.0,10.0,45.0,12.6,15.0,15.0,0.0,96.191,19745.0,37.68,165.059,96.191,980.0,49.633,85.78,1.63,53.83,0.0,17.87,0.0,,22.0,24.0,,,,,,1823.0,25.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1195,15.3,15.09,50.7,16.24,12.8,13.1,138537.0,77498.0,4.0,1.5,31.0,15.0,3.0,2.0,3.0,3.0,36.0,12.6,101.0,81.0,-1.164,7.045,16079.0,41.026,182.706,5.881,1829.0,113.751,33.5,15.57,13.29,0.0,2.28,0.0,,5.3,24.0,,,,,,1823.0,23.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1196,15.4,15.17,52.3,16.75,12.8,13.1,138537.0,77498.0,3.0,0.8,31.0,10.0,3.0,1.5,2.0,3.0,1450.0,12.6,354.0,354.0,-1.296,9.409,13951.0,41.026,183.718,8.113,1586.0,113.684,72.3,58.95,58.95,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,22.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1197,13.0,15.33,44.0,14.09,12.8,13.1,138501.0,77498.0,3.0,0.5,29.0,10.0,5.0,1.0,6.0,5.0,80.0,12.6,312.0,312.0,16.555,-8.806,12122.0,41.026,185.922,7.749,1058.0,87.279,70.98,54.09,41.45,0.0,12.64,0.0,,24.0,24.0,,,,,,1823.0,21.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1198,7.9,7.69,43.9,14.06,12.6,13.1,138406.0,77498.0,4.0,0.2,25.0,12.0,3.0,0.1,3.0,3.0,18.5,12.5,41.0,41.0,-1.373,45.292,8335.0,41.026,206.497,43.919,0.0,0.0,29.09,0.0,0.0,0.0,8.95,0.0,,5.2,24.0,,,,,,1823.0,20.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1199,17.1,17.12,53.5,17.13,13.9,14.2,156133.0,88409.0,3.0,0.5,25.0,10.0,10.0,0.8,10.0,10.0,28.0,13.7,227.0,214.0,0.0,0.082,15062.0,46.802,182.074,0.082,1646.0,109.282,48.78,34.28,25.48,0.0,8.8,0.0,,12.5,24.0,,,,,,1823.0,19.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1200,12.4,11.67,39.2,12.56,13.9,14.2,156100.0,88409.0,3.0,0.6,25.0,10.0,10.0,1.2,10.0,10.0,95.0,13.7,297.0,297.0,-5.639,7.073,5118.0,46.802,221.278,1.434,741.0,144.783,41.36,27.18,27.18,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,18.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1201,10.3,10.22,37.8,12.11,13.9,14.2,156070.0,88409.0,6.0,2.5,16.0,22.0,1.0,3.0,1.0,2.0,68.0,13.7,238.0,238.0,-1.082,15.604,5547.0,46.802,198.384,14.522,688.0,124.031,38.82,25.31,25.31,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,17.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1202,10.4,10.51,37.6,12.04,13.9,14.2,155885.0,88409.0,3.0,0.3,19.0,8.0,2.0,0.5,0.0,2.0,125.0,13.7,207.0,203.0,0.856,12.697,5205.0,46.802,199.02,13.553,0.0,0.0,33.47,20.2,20.2,0.0,0.0,0.0,,19.5,24.0,,,,,,1823.0,16.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1203,10.8,10.8,33.7,10.8,13.9,14.2,112089.0,88409.0,4.0,1.2,19.0,11.0,2.0,2.5,10.0,2.0,118.0,13.7,59.0,54.0,0.0,-0.037,6020.0,46.802,140.19,-0.037,1070.0,177.729,17.2,4.22,1.63,0.0,0.0,2.59,,5.0,24.0,,,,,,1823.0,15.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1204,10.4,10.25,36.6,11.72,13.9,14.0,155885.0,88409.0,3.0,0.8,16.0,10.0,2.0,1.2,2.0,2.0,35.0,13.7,128.0,123.0,-1.45,12.523,6356.0,46.802,189.731,11.073,750.0,117.999,27.22,0.31,0.0,0.0,0.0,14.23,,11.8,24.0,,,,,,1823.0,14.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1205,7.3,7.33,31.0,9.93,14.5,15.0,166274.0,98798.0,6.0,2.5,16.0,23.0,2.0,3.0,2.0,2.0,136.0,14.4,25.0,11.0,0.0,26.138,6457.0,52.301,202.364,26.138,1153.0,178.566,14.83,1.96,1.19,0.0,0.0,0.77,,1.5,24.0,,,,,,1823.0,13.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1206,17.1,17.04,59.5,19.06,14.5,15.0,166208.0,98798.0,4.0,2.5,14.0,15.0,2.0,3.0,2.0,2.0,2425.0,14.4,410.0,410.0,-0.215,10.569,21956.0,52.301,169.771,10.354,2182.0,99.381,100.44,89.46,89.46,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,12.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1207,17.2,17.35,60.4,19.34,14.5,15.0,166075.0,98798.0,4.0,1.5,12.0,15.0,2.0,2.5,2.0,2.0,188.0,14.4,395.0,395.0,0.9,10.318,22816.0,52.301,168.532,11.218,2131.0,93.399,98.46,88.44,88.44,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,11.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1208,17.9,18.39,60.9,19.5,14.5,15.0,165820.0,98798.0,4.0,1.5,3.0,12.0,6.0,2.0,2.0,6.0,7400.0,14.4,412.0,412.0,2.45,5.707,23239.0,52.301,168.588,8.157,2049.0,88.171,99.5,90.11,90.11,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,10.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1209,17.8,18.5,61.0,19.54,14.5,15.0,165716.0,98798.0,4.0,2.0,3.0,12.0,7.0,2.5,15.0,7.0,5520.0,14.4,428.0,428.0,3.414,5.303,23201.0,52.301,169.299,8.717,2089.0,90.039,103.69,94.27,94.27,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,9.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1210,16.0,16.22,53.5,17.13,14.5,15.0,165629.0,98798.0,5.0,2.5,4.0,20.0,8.0,3.0,0.0,8.0,6154.0,14.4,369.0,369.0,1.015,5.352,16587.0,52.301,169.488,6.367,1637.0,98.692,77.77,64.66,64.66,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,8.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1211,15.9,16.29,53.7,17.2,14.5,15.0,165545.0,98798.0,4.0,2.0,5.0,15.0,11.0,2.5,11.0,11.0,5387.0,14.4,381.0,381.0,2.424,5.274,15911.0,52.301,169.406,7.698,1461.0,91.823,78.59,64.69,64.69,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,7.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1212,15.5,15.96,51.6,16.53,14.41,15.16,165419.0,98798.0,4.0,1.0,5.0,12.0,13.0,1.5,13.0,13.0,5523.0,14.35,356.0,356.0,2.899,3.443,13693.0,52.301,170.795,6.342,1483.0,108.304,68.49,53.79,53.79,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,6.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1213,15.7,16.0,51.9,16.62,14.41,15.16,165376.0,98798.0,4.0,1.0,6.0,12.0,12.0,1.5,11.0,12.0,5100.0,14.35,377.0,377.0,1.757,3.742,13720.0,52.301,170.22,5.499,1449.0,105.612,70.93,56.05,56.05,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,5.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1214,15.7,16.0,52.0,16.65,14.41,15.16,165340.0,98798.0,4.0,1.0,8.0,12.0,12.0,1.5,12.0,12.0,5240.0,14.35,360.0,360.0,2.09,3.927,13777.0,52.301,169.249,6.017,1503.0,109.095,68.42,53.63,53.63,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,4.0,,,0,3.0,,0,0,0,0,0,0
S8,42,1215,15.7,16.17,52.7,16.88,14.41,15.16,165295.0,98798.0,4.0,1.0,9.0,15.0,10.0,2.5,12.0,10.0,4873.0,14.35,362.0,362.0,2.577,4.171,14898.0,52.301,169.763,6.748,1489.0,99.946,72.23,58.17,58.17,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,3.0,,,1,3.0,,0,0,0,0,0,0
S8,42,1216,15.3,15.42,50.1,16.05,14.41,15.16,165249.0,98798.0,4.0,1.0,12.0,12.0,8.0,1.5,10.0,8.0,3845.0,14.35,368.0,368.0,0.523,3.92,13052.0,52.301,170.695,4.443,1515.0,116.074,68.2,53.47,53.47,0.0,0.0,0.0,,24.0,24.0,,,,,,1823.0,2.0,,,1,3.0,,0,0,0,0,0,0
S8,42,1217,15.2,15.35,49.5,15.85,14.41,15.16,165248.0,98798.0,4.0,1.5,14.0,15.0,10.0,2.0,10.0,10.0,4250.0,14.35,349.0,349.0,1.097,3.186,12530.0,52.301,170.721,4.283,1389.0,110.854,63.6,49.2,49.2,0.0,0.0,0.0,,23.0,23.0,,,,,,1823.0,1.0,,,1,3.0,,0,0,0,0,0,0
S8,42,1218,16.5,16.52,53.3,17.07,14.41,15.16,165206.0,98798.0,4.0,1.5,14.0,12.0,12.0,2.0,13.0,12.0,3883.0,14.35,379.0,379.0,0.258,3.21,15563.0,52.301,169.745,3.468,1677.0,107.756,72.73,60.76,51.82,0.0,0.0,8.94,,23.0,23.0,3.0,,,,0.0,0.0,51.0,3.0,UWI+PP,1,3.0,,0,0,1,0,0,0
S8,42,1219,12.5,12.46,40.9,13.11,14.3,15.1,165173.0,98798.0,4.0,1.5,16.0,12.0,12.0,2.0,12.0,12.0,825.0,14.3,299.0,299.0,0.0,4.966,8636.0,52.301,175.718,4.966,569.0,65.887,47.73,36.42,0.0,0.0,0.0,36.42,,24.0,24.0,,,,,,1.0,50.0,3.0,UWI+PP,1,3.0,,0,0,1,0,0,0
S8,42,1220,25.0,24.0,29.1,9.32,14.3,15.1,165173.0,98798.0,3.0,0.2,15.0,10.0,12.0,0.1,12.0,12.0,17.1,14.3,27.0,25.0,-10.729,-157.511,5776.0,52.301,136.773,,0.0,0.0,8.07,0.0,0.0,0.0,0.0,0.79,,1.0,24.0,,,,,,2.0,49.0,3.0,UWI+PP,1,3.0,,0,0,1,0,0,0
S8,42,1227,9.7,9.89,34.7,11.11,14.0,14.3,158539.0,87232.0,4.0,0.8,13.0,12.0,0.0,2.0,15.0,0.0,850.0,13.9,192.0,180.0,1.458,10.987,4989.0,46.179,168.695,12.445,898.0,179.996,26.86,15.57,0.0,0.0,0.0,15.57,,18.5,24.0,,,,,,9.0,42.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1228,9.9,10.19,37.4,11.98,13.73,13.91,151111.0,87225.0,3.0,0.8,13.0,8.0,14.0,2.0,14.0,14.0,850.0,13.42,158.0,154.0,2.162,14.894,5858.0,46.175,165.2,17.056,860.0,146.808,23.79,15.0,0.0,0.0,0.0,15.0,,15.5,24.0,,,,,,10.0,41.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1229,7.0,7.0,31.9,10.22,13.7,13.8,151047.0,87225.0,3.0,0.6,14.0,8.0,14.0,1.5,14.0,14.0,1505.0,13.4,14.0,14.0,0.0,31.487,4817.0,46.175,153.623,31.487,600.0,124.559,11.81,1.48,0.0,0.0,0.0,1.48,,2.0,24.0,,,,,,11.0,40.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1230,5.8,5.82,28.5,9.13,13.7,13.8,151047.0,87225.0,3.0,0.0,15.0,8.0,14.0,0.0,14.0,14.0,14.5,13.4,32.0,32.0,0.0,36.262,3394.0,46.175,146.783,36.262,,0.0,17.04,0.0,0.0,0.0,0.0,2.74,,5.5,24.0,,,,,,12.0,39.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1233,16.0,16.18,57.4,18.38,13.7,13.8,151442.0,87416.0,7.0,3.0,13.0,28.0,0.0,3.5,0.0,0.0,3815.0,13.4,317.0,285.0,0.919,11.989,25504.0,46.276,170.187,12.908,2685.0,105.278,93.39,76.96,70.29,0.0,0.0,6.97,,17.8,25.0,,,,,,15.0,36.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1234,18.7,19.2,62.8,20.11,14.86,13.4,154461.0,87416.0,5.0,1.0,12.0,18.0,13.0,1.5,13.0,13.0,4100.0,13.71,467.0,467.0,2.586,4.539,26487.0,46.276,168.536,7.125,2241.0,84.608,121.49,111.6,111.6,0.0,0.0,0.0,,25.0,25.0,,,,,,16.0,35.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1235,18.2,18.64,63.3,20.27,14.86,13.4,154396.0,87416.0,5.0,1.0,9.0,21.0,11.0,2.5,11.0,11.0,3664.0,13.71,456.0,456.0,1.973,8.055,26072.0,46.276,166.109,10.028,2216.0,84.995,119.36,108.27,108.27,0.0,0.0,0.0,,25.0,25.0,,,,,,17.0,34.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1236,18.5,18.96,62.7,20.08,14.86,13.4,154241.0,87416.0,5.0,2.0,6.0,21.0,10.0,3.0,10.0,10.0,4400.0,13.71,443.0,443.0,2.49,5.592,25490.0,46.276,166.699,8.082,2289.0,89.8,112.88,101.98,101.98,0.0,0.0,0.0,,24.0,24.0,,,,,,18.0,33.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1237,17.8,18.64,62.9,20.15,14.86,13.4,154120.0,87416.0,7.0,3.0,5.0,30.0,10.0,3.5,10.0,10.0,650.0,13.71,445.0,445.0,4.17,7.471,26208.0,46.276,166.835,11.641,2280.0,86.996,119.58,109.31,109.31,0.0,0.0,0.0,,25.0,25.0,,,,,,19.0,32.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1238,15.4,15.96,58.4,18.7,14.86,13.4,154021.0,84416.0,7.0,2.5,3.0,28.0,13.0,3.5,10.0,10.0,3730.0,13.71,386.0,386.0,2.78,14.671,23141.0,44.688,168.013,17.451,2250.0,97.23,107.71,97.2,97.2,0.0,0.0,0.0,0.0,25.0,25.0,,,,,,20.0,31.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1239,18.6,19.32,62.4,19.99,14.86,13.4,153934.0,84416.0,4.0,1.0,3.0,15.0,5.0,2.5,5.0,5.0,3979.0,13.71,465.0,465.0,3.603,3.327,23952.0,44.688,170.007,6.93,2014.0,84.085,111.85,101.8,101.8,0.0,0.0,0.0,0.0,25.0,25.0,,,,,,21.0,30.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
S8,42,1240,17.8,18.5,61.5,19.7,14.86,13.4,153826.0,84416.0,4.0,1.5,3.0,15.0,9.0,2.5,9.0,9.0,1005.0,13.71,426.0,426.0,3.808,6.077,23977.0,44.688,166.27,9.885,1861.0,77.616,106.79,95.68,95.68,0.0,0.0,0.0,0.0,24.0,24.0,,,,,,22.0,29.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0
