ship,noon_day,voyage,rpm,stw,daily_foc_vlsfo,expected_foc,speed_loss_pct,fuel_type,hours_full_speed,wind_scale,cargo_on_board,load_condition,maintenance_cycle
S22,164.0,27.0,59.9,17.9,90.7,17.9,0.0,VLSFO,24.0,4.0,92023.0,laden,0
S22,167.0,27.0,60.1,18.2,87.78,18.67,2.52,VLSFO,23.0,4.0,92023.0,laden,0
S22,168.0,27.0,60.3,18.0,87.04,18.67,3.59,VLSFO,24.0,4.0,92023.0,laden,0
S22,169.0,27.0,59.1,17.1,86.98,17.9,4.47,VLSFO,23.0,4.0,92023.0,laden,0
S22,170.0,27.0,58.1,17.3,78.23,17.9,3.35,VLSFO,24.0,3.0,92023.0,laden,0
S22,171.0,27.0,57.6,17.4,75.88,17.9,2.79,VLSFO,23.0,4.0,92023.0,laden,0
S22,174.0,27.0,60.5,17.8,87.73,18.67,4.66,VLSFO,23.0,4.0,92023.0,laden,0
S22,174.0,27.0,60.5,17.8,87.73,18.67,4.66,VLSFO,23.0,4.0,92023.0,laden,0
S22,175.0,27.0,60.1,17.9,87.72,18.67,4.12,VLSFO,24.0,3.0,92023.0,laden,0
S22,176.0,27.0,59.6,17.6,87.57,17.9,1.68,VLSFO,23.0,3.0,92023.0,laden,0
S22,179.0,27.0,60.1,17.6,86.74,18.67,5.73,VLSFO,24.0,4.0,92023.0,laden,0
S22,180.0,27.0,60.3,17.7,86.87,18.67,5.2,VLSFO,23.0,4.0,92023.0,laden,0
S22,181.0,27.0,46.3,13.6,46.24,14.38,5.42,VLSFO,24.0,4.0,92023.0,laden,0
S22,182.0,27.0,39.4,11.4,28.77,11.92,4.36,VLSFO,23.0,4.0,92023.0,laden,0
S22,183.0,27.0,39.4,9.2,30.05,11.92,22.82,VLSFO,24.0,4.0,92023.0,laden,0
S22,185.0,27.0,56.9,17.0,77.6,17.0,0.0,VLSFO,23.0,4.0,92023.0,laden,0
S22,186.0,27.0,56.9,16.9,74.96,17.0,0.59,VLSFO,24.0,3.0,92023.0,laden,0
S22,190.0,27.0,63.7,19.5,105.95,19.4,-0.52,VLSFO,24.0,3.0,56844.0,laden,0
S22,191.0,27.0,62.5,18.6,100.55,18.67,0.37,VLSFO,24.0,3.0,56844.0,laden,0
S22,194.0,28.0,39.4,6.04,15.43,11.92,49.33,VLSFO,24.0,3.0,60225.0,laden,0
S22,202.0,28.0,40.1,10.5,31.56,11.92,11.91,VLSFO,24.0,4.0,88581.0,laden,0
S22,207.0,28.0,38.5,8.1,22.73,11.25,28.0,VLSFO,24.0,4.0,89490.0,laden,0
S22,221.0,28.0,61.0,16.5,92.51,18.67,11.62,VLSFO,24.0,4.0,94170.0,laden,0
S22,222.0,28.0,59.3,18.1,85.8,17.9,-1.12,VLSFO,25.0,4.0,94170.0,laden,0
S22,223.0,28.0,58.7,17.2,82.58,17.9,3.91,VLSFO,24.0,4.0,94170.0,laden,0
S22,224.0,28.0,56.7,17.3,75.65,17.0,-1.76,VLSFO,25.0,4.0,94170.0,laden,0
S22,227.0,28.0,62.1,18.0,100.73,18.67,3.59,VLSFO,25.0,4.0,94170.0,laden,0
S22,232.0,28.0,61.8,17.7,102.43,18.67,5.2,VLSFO,24.0,4.0,94170.0,laden,0
S22,235.0,28.0,61.5,17.3,100.56,18.67,7.34,VLSFO,25.0,3.0,94170.0,laden,0
S22,237.0,28.0,41.5,8.9,20.52,11.92,25.34,LSMGO,24.0,3.0,94170.0,laden,0
S22,238.0,28.0,39.1,10.9,21.43,11.92,8.56,LSMGO,24.0,3.0,94170.0,laden,0
S22,242.0,28.0,38.3,10.9,30.29,11.25,3.11,LSMGO,22.7,3.0,54327.0,laden,0
S22,258.0,28.0,39.1,10.2,26.23,11.92,14.43,LSMGO,24.0,3.0,64761.0,laden,0
S22,275.0,28.0,63.0,18.6,101.29,19.4,4.12,VLSFO,23.0,4.0,87241.0,laden,0
S22,279.0,28.0,63.0,19.0,100.48,19.4,2.06,VLSFO,24.0,4.0,87234.0,laden,0
S22,281.0,28.0,62.7,19.6,100.05,18.67,-4.98,VLSFO,23.0,4.0,87234.0,laden,0
S22,283.0,28.0,62.1,19.0,97.23,18.67,-1.77,VLSFO,23.0,4.0,87234.0,laden,0
S22,285.0,28.0,44.4,18.8,43.39,13.29,-15.0,VLSFO,23.0,4.0,87234.0,laden,0
S22,286.0,28.0,39.0,12.3,26.97,11.92,-3.19,VLSFO,24.0,4.0,87234.0,laden,0
S22,287.0,28.0,38.5,9.0,20.62,11.25,20.0,VLSFO,24.0,4.0,87234.0,laden,0
S22,288.0,28.0,38.9,3.7,11.11,11.25,50.0,VLSFO,24.0,4.0,87234.0,laden,0
S22,290.0,28.0,38.1,10.7,29.49,11.25,4.89,VLSFO,24.0,4.0,87234.0,laden,0
S22,294.0,28.0,62.3,19.1,100.95,18.67,-2.3,VLSFO,24.0,3.0,54422.0,laden,0
S22,323.0,29.0,59.9,17.3,94.13,17.9,3.35,VLSFO,24.0,4.0,97074.0,laden,0
S22,324.0,29.0,56.5,16.7,73.86,17.0,1.76,VLSFO,25.0,4.0,97074.0,laden,0
S22,324.0,29.0,56.5,16.7,73.86,17.0,1.76,VLSFO,25.0,4.0,97074.0,laden,0
S22,325.0,29.0,56.5,16.7,74.43,17.0,1.76,VLSFO,25.0,4.0,97074.0,laden,0
S22,334.0,29.0,66.2,19.5,124.54,20.33,4.08,VLSFO,25.0,4.0,97074.0,laden,0
S22,335.0,29.0,65.9,19.4,116.18,19.4,0.0,VLSFO,24.0,4.0,97074.0,laden,0
S22,341.0,29.0,46.5,12.3,37.62,14.38,14.46,VLSFO,25.0,4.0,97074.0,laden,0
S22,342.0,29.0,43.7,12.3,43.26,13.29,7.45,LSMGO,24.0,4.0,97074.0,laden,0
S22,359.0,29.0,38.8,11.21,30.39,11.25,0.36,LSMGO,24.0,4.0,64681.0,laden,0
S22,369.0,29.0,68.6,19.44,99.88,20.33,4.38,VLSFO,23.0,4.0,88920.0,laden,0
S22,372.0,29.0,70.4,21.08,141.86,20.33,-3.69,VLSFO,24.0,4.0,88920.0,laden,0
S22,373.0,29.0,69.4,20.39,135.71,20.33,-0.3,VLSFO,23.0,4.0,88920.0,laden,0
S22,375.0,29.0,68.7,20.33,129.59,20.33,0.0,VLSFO,24.0,4.0,88920.0,laden,0
S22,381.0,29.0,62.3,18.61,94.23,18.67,0.32,VLSFO,23.0,4.0,89377.0,laden,0
S22,382.0,29.0,61.2,18.0,92.1,18.67,3.59,VLSFO,24.0,4.0,89377.0,laden,0
S22,383.0,29.0,61.7,18.13,94.3,18.67,2.89,VLSFO,23.0,4.0,89377.0,laden,0
S22,384.0,29.0,61.7,18.13,95.47,18.67,2.89,VLSFO,24.0,4.0,89377.0,laden,0
S22,385.0,29.0,62.0,18.22,95.11,18.67,2.41,VLSFO,23.0,4.0,89377.0,laden,0
S22,386.0,29.0,63.3,18.7,99.12,19.4,3.61,VLSFO,23.0,4.0,89377.0,laden,0
S22,387.0,29.0,62.9,18.67,96.95,18.67,0.0,VLSFO,24.0,4.0,89377.0,laden,0
S22,388.0,29.0,62.2,18.39,94.81,18.67,1.5,VLSFO,23.0,4.0,89377.0,laden,0
S22,389.0,29.0,62.9,18.3,99.25,18.67,1.98,VLSFO,23.0,4.0,88920.0,laden,0
S22,390.0,29.0,62.7,18.04,99.41,18.67,3.37,VLSFO,24.0,4.0,88920.0,laden,0
S22,394.0,29.0,50.9,14.63,58.54,14.88,1.68,VLSFO,24.0,4.0,58724.0,laden,0
S22,404.0,30.0,38.1,11.38,26.16,11.25,-1.16,VLSFO,24.0,4.0,65246.0,laden,0
S22,405.0,30.0,38.9,11.8,27.25,11.25,-4.89,VLSFO,22.2,4.0,65246.0,laden,0
S22,411.0,30.0,47.1,13.98,48.04,14.38,2.78,VLSFO,22.1,4.0,84106.0,laden,0
S22,413.0,30.0,54.8,16.23,68.63,17.0,4.53,VLSFO,22.8,4.0,99847.0,laden,0
S22,415.0,30.0,55.7,16.04,70.64,17.0,5.65,VLSFO,25.0,4.0,99847.0,laden,0
S22,416.0,30.0,55.7,16.12,70.37,17.0,5.18,VLSFO,25.0,4.0,99847.0,laden,0
S22,417.0,30.0,55.3,16.17,70.08,17.0,4.88,VLSFO,24.0,4.0,99847.0,laden,0
S22,418.0,30.0,54.6,16.04,67.56,17.0,5.65,VLSFO,25.0,4.0,99847.0,laden,0
S22,419.0,30.0,50.7,15.0,54.48,14.88,-0.81,VLSFO,24.0,4.0,99847.0,laden,0
S22,420.0,30.0,50.1,14.84,52.75,14.88,0.27,VLSFO,25.0,4.0,99847.0,laden,0
S22,421.0,30.0,49.5,14.58,51.71,14.88,2.02,VLSFO,24.0,4.0,99847.0,laden,0
S22,422.0,30.0,49.7,14.72,50.36,14.88,1.08,VLSFO,25.0,4.0,99847.0,laden,0
S22,423.0,30.0,49.3,14.08,52.2,14.88,5.38,VLSFO,24.0,4.0,99847.0,laden,0
S22,424.0,30.0,48.6,13.92,50.47,14.88,6.45,VLSFO,25.0,4.0,99847.0,laden,0
S22,425.0,30.0,49.7,14.25,53.71,14.88,4.23,VLSFO,24.0,4.0,99847.0,laden,0
S22,428.0,30.0,38.7,11.25,26.88,11.25,0.0,VLSFO,24.0,4.0,99847.0,laden,0
S22,429.0,30.0,39.2,11.5,27.9,11.92,3.52,VLSFO,24.0,4.0,99847.0,laden,0
S22,430.0,30.0,39.2,11.21,28.6,11.92,5.96,VLSFO,24.0,4.0,99847.0,laden,0
S22,431.0,30.0,42.3,12.54,34.06,13.29,5.64,VLSFO,24.0,4.0,99847.0,laden,0
S22,432.0,30.0,43.8,12.8,37.85,13.29,3.69,VLSFO,25.0,4.0,99847.0,laden,0
S22,433.0,30.0,46.0,13.71,42.02,14.38,4.66,VLSFO,24.0,4.0,99847.0,laden,0
S22,435.0,30.0,45.1,12.4,44.38,14.38,13.77,VLSFO,25.0,4.0,99847.0,laden,0
S22,437.0,30.0,38.3,10.0,30.52,11.25,11.11,VLSFO,24.0,4.0,99847.0,laden,0
S22,438.0,30.0,38.0,10.54,28.09,11.25,6.31,VLSFO,24.0,4.0,99847.0,laden,0
S22,439.0,30.0,38.5,10.72,28.15,11.25,4.71,VLSFO,25.0,4.0,99847.0,laden,0
S22,441.0,30.0,38.5,10.24,30.03,11.25,8.98,VLSFO,25.0,4.0,99847.0,laden,0
S22,442.0,30.0,38.4,10.46,26.07,11.25,7.02,VLSFO,24.0,4.0,99847.0,laden,0
S22,443.0,30.0,38.2,10.76,23.43,11.25,4.36,VLSFO,25.0,4.0,99847.0,laden,0
S22,446.0,30.0,38.2,9.71,22.62,11.25,13.69,VLSFO,24.0,4.0,99847.0,laden,0
S22,489.0,30.0,57.4,17.33,88.05,17.9,3.18,VLSFO,24.0,4.0,81418.0,laden,0
S22,491.0,30.0,57.6,17.25,93.85,17.9,3.63,VLSFO,24.0,4.0,81418.0,laden,0
S22,492.0,30.0,57.1,17.17,85.3,17.9,4.08,VLSFO,24.0,4.0,81418.0,laden,0
S22,493.0,30.0,56.3,16.48,86.12,17.0,3.06,VLSFO,23.0,4.0,81418.0,laden,0
S22,494.0,30.0,56.2,16.71,86.2,17.0,1.71,VLSFO,24.0,3.0,81418.0,laden,0
S22,495.0,30.0,56.0,16.83,82.66,17.0,1.0,VLSFO,23.0,4.0,81418.0,laden,0
S22,496.0,30.0,56.0,16.74,83.54,17.0,1.53,VLSFO,23.0,4.0,81418.0,laden,0
S22,497.0,30.0,56.0,16.71,83.37,17.0,1.71,VLSFO,24.0,4.0,81418.0,laden,0
S22,500.0,30.0,61.0,18.52,81.94,18.67,0.8,VLSFO,23.0,4.0,81418.0,laden,0
S22,501.0,30.0,61.0,18.25,81.54,18.67,2.25,VLSFO,24.0,4.0,81418.0,laden,0
S22,502.0,30.0,61.0,18.13,84.88,18.67,2.89,VLSFO,23.0,3.0,137982.0,laden,0
S22,503.0,30.0,58.8,17.58,82.1,17.9,1.79,VLSFO,24.0,4.0,81418.0,laden,0
S22,504.0,30.0,59.4,17.87,76.93,17.9,0.17,VLSFO,23.0,4.0,81418.0,laden,0
S22,505.0,30.0,58.4,17.46,74.26,17.9,2.46,VLSFO,24.0,4.0,81418.0,laden,0
S22,506.0,30.0,59.0,17.57,73.87,17.9,1.84,VLSFO,23.0,4.0,81418.0,laden,0
S22,507.0,30.0,61.8,18.67,86.62,18.67,0.0,VLSFO,24.0,4.0,81418.0,laden,0
S22,508.0,30.0,62.2,18.78,90.96,18.67,-0.59,VLSFO,23.0,4.0,81418.0,laden,0
S22,509.0,30.0,62.1,18.52,99.1,18.67,0.8,VLSFO,23.0,4.0,81418.0,laden,0
S22,512.0,30.0,41.2,12.65,33.03,11.92,-6.12,VLSFO,23.0,4.0,57786.0,laden,0
S22,513.0,30.0,39.0,11.88,26.02,11.92,0.34,VLSFO,24.0,4.0,57786.0,laden,0
S22,514.0,30.0,39.0,11.92,26.24,11.92,0.0,VLSFO,24.0,4.0,57786.0,laden,0
S22,515.0,30.0,39.0,11.83,28.03,11.92,0.76,VLSFO,24.0,4.0,57786.0,laden,0
S22,533.0,31.0,46.5,13.48,43.96,14.38,6.26,VLSFO,23.0,4.0,91382.0,laden,0
S22,536.0,31.0,46.0,13.47,44.6,14.38,6.33,VLSFO,22.5,2.0,98052.0,laden,0
S22,537.0,31.0,53.0,15.38,64.08,16.25,5.35,VLSFO,24.0,4.0,98052.0,laden,0
S22,544.0,31.0,43.1,10.71,38.86,13.29,19.41,VLSFO,24.0,0.0,98052.0,laden,0
S22,547.0,31.0,44.3,11.84,38.5,13.29,10.91,VLSFO,25.0,3.0,98052.0,laden,0
S22,548.0,31.0,43.1,12.0,36.55,13.29,9.71,VLSFO,24.0,4.0,98052.0,laden,0
S22,549.0,31.0,42.2,12.12,33.31,13.29,8.8,VLSFO,25.0,3.0,98052.0,laden,0
S22,554.0,31.0,52.0,14.68,62.59,16.25,9.66,VLSFO,25.0,4.0,98052.0,laden,0
S22,555.0,31.0,37.9,10.58,26.4,11.25,5.96,VLSFO,24.0,3.0,98052.0,laden,0
S22,557.0,31.0,39.3,11.64,26.3,11.92,2.35,VLSFO,25.0,4.0,98052.0,laden,0
S22,562.0,31.0,38.0,10.44,26.21,11.25,7.2,VLSFO,25.0,4.0,98052.0,laden,0
S22,563.0,31.0,38.0,10.67,26.3,11.25,5.16,VLSFO,24.0,4.0,98052.0,laden,0
S22,574.0,31.0,39.6,10.42,31.3,11.92,12.58,VLSFO,24.0,3.0,13897.0,ballast,0
S22,575.0,31.0,38.0,10.48,28.22,11.25,6.84,VLSFO,25.0,4.0,95052.0,laden,0
S22,576.0,31.0,42.0,11.25,24.4,13.29,15.35,VLSFO,24.0,4.0,98052.0,laden,0
S22,581.0,31.0,63.7,18.5,117.25,19.4,4.64,LSMGO,22.7,4.0,58151.0,laden,0
S22,606.0,31.0,39.0,11.63,26.55,11.92,2.43,LSMGO,24.0,1.0,41739.0,laden,0
S22,620.0,31.0,58.0,16.83,81.0,17.9,5.98,VLSFO,24.0,4.0,65426.0,laden,0
S22,621.0,31.0,58.0,17.09,82.43,17.9,4.53,VLSFO,23.0,4.0,65426.0,laden,0
S22,622.0,31.0,58.0,17.13,83.5,17.9,4.3,VLSFO,24.0,4.0,65426.0,laden,0
S22,623.0,31.0,58.0,17.26,82.12,17.9,3.58,VLSFO,23.0,3.0,65426.0,laden,0
S22,624.0,31.0,58.0,17.25,83.0,17.9,3.63,VLSFO,24.0,4.0,65426.0,laden,0
S22,627.0,31.0,59.0,17.39,87.86,17.9,2.85,VLSFO,23.0,4.0,65426.0,laden,0
S22,628.0,31.0,59.0,17.33,86.8,17.9,3.18,VLSFO,24.0,1.0,65426.0,laden,0
S22,629.0,31.0,59.0,17.54,87.1,17.9,2.01,VLSFO,24.0,3.0,65426.0,laden,0
S22,632.0,31.0,58.0,17.44,83.48,17.9,2.57,VLSFO,23.0,3.0,65426.0,laden,0
S22,633.0,31.0,58.0,17.33,83.9,17.9,3.18,VLSFO,24.0,3.0,65426.0,laden,0
S22,634.0,31.0,58.0,17.17,84.0,17.9,4.08,VLSFO,23.0,1.0,65426.0,laden,0
S22,635.0,31.0,58.0,17.38,83.7,17.9,2.91,VLSFO,24.0,3.0,65426.0,laden,0
S22,637.0,31.0,58.0,17.38,81.0,17.9,2.91,VLSFO,24.0,2.0,65426.0,laden,0
S22,641.0,31.0,58.0,17.26,82.96,17.9,3.58,VLSFO,23.0,4.0,65426.0,laden,0
S22,642.0,31.0,57.0,16.88,80.8,17.9,5.7,VLSFO,24.0,2.0,65426.0,laden,0
S22,645.0,31.0,53.0,16.25,64.1,16.25,0.0,VLSFO,24.0,4.0,47523.0,laden,0
S22,646.0,31.0,49.0,14.71,51.5,14.88,1.14,VLSFO,24.0,3.0,47523.0,laden,0
S22,656.0,32.0,39.0,11.89,27.46,11.92,0.25,VLSFO,22.2,4.0,48127.0,laden,0
S22,658.0,32.0,44.0,12.91,40.17,13.29,2.86,VLSFO,23.0,2.0,60916.0,laden,0
S22,662.0,32.0,58.0,16.72,81.79,17.9,6.59,VLSFO,25.0,4.0,79996.0,laden,0
S22,663.0,32.0,58.0,16.88,83.5,17.9,5.7,VLSFO,24.0,1.0,79996.0,laden,0
S22,664.0,32.0,58.0,17.16,79.1,17.9,4.13,VLSFO,25.0,2.0,79996.0,laden,0
S22,665.0,32.0,58.0,17.08,79.49,17.9,4.58,VLSFO,25.0,3.0,79996.0,laden,0
S22,666.0,32.0,58.0,17.32,77.95,17.9,3.24,VLSFO,25.0,3.0,79996.0,laden,0
S22,668.0,32.0,55.0,16.44,66.72,17.0,3.29,VLSFO,25.0,3.0,79996.0,laden,0
S22,670.0,32.0,55.0,16.56,65.95,17.0,2.59,VLSFO,25.0,4.0,79996.0,laden,0
S22,671.0,32.0,54.0,15.67,67.5,17.0,7.82,VLSFO,24.0,4.0,79996.0,laden,0
S22,675.0,32.0,64.0,18.44,110.59,19.4,4.95,VLSFO,25.0,3.0,79996.0,laden,0
S22,676.0,32.0,65.0,19.08,108.0,19.4,1.65,VLSFO,24.0,3.0,79996.0,laden,0
S22,677.0,32.0,65.0,19.08,108.0,19.4,1.65,VLSFO,24.0,4.0,79996.0,laden,0
S22,678.0,32.0,58.8,17.12,85.34,17.9,4.36,VLSFO,25.0,4.0,79996.0,laden,0
S22,681.0,32.0,58.6,16.04,93.8,17.9,10.39,VLSFO,24.0,4.0,79996.0,laden,0
S22,683.0,32.0,55.0,14.72,75.36,17.0,13.41,VLSFO,25.0,3.0,79996.0,laden,0
S22,684.0,32.0,50.4,14.42,59.3,14.88,3.09,VLSFO,24.0,3.0,79996.0,laden,0
S22,690.0,32.0,36.0,7.5,18.91,11.25,33.33,LSMGO,24.0,2.0,69725.0,laden,0
S22,693.0,32.0,60.5,17.58,98.15,18.67,5.84,LSMGO,24.0,3.0,82324.0,laden,0
S22,712.0,32.0,39.5,11.08,21.9,11.92,7.05,VLSFO,24.0,4.0,63469.0,laden,0
S22,713.0,32.0,38.4,10.92,25.2,11.25,2.93,VLSFO,24.0,4.0,63469.0,laden,0
S22,714.0,32.0,38.4,11.25,26.2,11.25,0.0,VLSFO,24.0,3.0,63469.0,laden,0
S22,715.0,32.0,39.1,10.88,26.1,11.92,8.72,VLSFO,24.0,4.0,63469.0,laden,0
S22,725.0,32.0,39.0,10.79,27.9,11.92,9.48,VLSFO,24.0,4.0,63469.0,laden,0
S22,730.0,32.0,39.2,10.83,28.5,11.92,9.14,VLSFO,24.0,4.0,63469.0,laden,0
S22,731.0,32.0,39.3,11.22,28.28,11.92,5.87,VLSFO,23.0,4.0,63469.0,laden,0
S22,732.0,32.0,39.3,11.04,28.1,11.92,7.38,VLSFO,24.0,4.0,63469.0,laden,0
S22,733.0,32.0,39.2,10.88,29.7,11.92,8.72,VLSFO,24.0,4.0,63469.0,laden,0
S22,738.0,32.0,39.2,10.79,30.2,11.92,9.48,VLSFO,24.0,3.0,63469.0,laden,0
S22,739.0,32.0,39.2,11.5,28.1,11.92,3.52,VLSFO,24.0,4.0,63469.0,laden,0
S22,741.0,32.0,39.1,10.67,28.5,11.92,10.49,VLSFO,24.0,4.0,63469.0,laden,0
S22,742.0,32.0,39.0,11.17,28.0,11.92,6.29,VLSFO,24.0,3.0,63469.0,laden,0
S22,743.0,32.0,38.9,10.96,27.86,11.25,2.58,VLSFO,23.0,4.0,63469.0,laden,0
S22,744.0,32.0,38.9,10.75,28.5,11.25,4.44,VLSFO,24.0,4.0,63469.0,laden,0
S22,745.0,32.0,38.9,10.88,28.0,11.25,3.29,VLSFO,24.0,3.0,63469.0,laden,0
S22,746.0,32.0,38.9,10.61,27.86,11.25,5.69,VLSFO,23.0,4.0,63469.0,laden,0
S22,748.0,32.0,39.1,10.29,28.2,11.92,13.67,VLSFO,24.0,3.0,63469.0,laden,0
S22,749.0,32.0,39.0,10.7,29.43,11.92,10.23,VLSFO,23.0,3.0,63469.0,laden,0
S22,750.0,32.0,39.0,10.88,27.9,11.92,8.72,VLSFO,24.0,3.0,63469.0,laden,0
S22,751.0,32.0,38.9,10.83,27.2,11.25,3.73,VLSFO,24.0,1.0,63469.0,laden,0
S22,752.0,32.0,39.0,11.13,26.9,11.92,6.63,VLSFO,24.0,3.0,63469.0,laden,0
S22,753.0,32.0,38.9,11.25,25.8,11.25,0.0,VLSFO,24.0,3.0,63469.0,laden,0
S22,754.0,32.0,38.5,10.7,23.48,11.25,4.89,VLSFO,23.0,4.0,63469.0,laden,0
S22,756.0,32.0,39.1,11.36,27.49,11.92,4.7,VLSFO,22.0,3.0,63469.0,laden,0
S22,759.0,32.0,39.2,11.17,32.9,11.92,6.29,VLSFO,24.0,3.0,63469.0,laden,0
S22,763.0,32.0,37.9,11.04,24.8,11.42,3.33,VLSFO,24.0,4.0,9731.0,ballast,0
S22,765.0,32.0,38.0,11.04,25.1,11.42,3.33,VLSFO,24.0,4.0,9731.0,ballast,0
S22,766.0,32.0,37.9,11.42,24.1,11.42,0.0,VLSFO,24.0,3.0,9731.0,ballast,0
S22,767.0,32.0,38.1,11.25,24.6,11.42,1.49,VLSFO,24.0,4.0,9731.0,ballast,0
S22,798.0,33.0,39.3,11.62,24.86,11.92,2.52,VLSFO,22.2,4.0,33644.0,laden,0
S22,806.0,33.0,55.5,15.91,60.63,17.0,6.41,VLSFO,23.0,4.0,65634.0,laden,0
S22,809.0,33.0,59.3,17.44,82.27,17.9,2.57,VLSFO,25.0,3.0,83088.0,laden,0
S22,810.0,33.0,55.5,18.29,86.9,17.0,-7.59,VLSFO,24.0,2.0,83088.0,laden,0
S22,811.0,33.0,56.9,18.16,86.78,17.0,-6.82,VLSFO,25.0,2.0,83088.0,laden,0
S22,812.0,33.0,57.7,17.92,88.0,17.9,-0.11,VLSFO,24.0,3.0,83088.0,laden,0
S22,813.0,33.0,58.3,18.16,88.99,17.9,-1.45,VLSFO,25.0,4.0,83088.0,laden,0
S22,814.0,33.0,58.5,17.92,80.6,17.9,-0.11,VLSFO,24.0,3.0,83088.0,laden,0
S22,815.0,33.0,58.5,17.52,79.01,17.9,2.12,VLSFO,25.0,4.0,83088.0,laden,0
S22,816.0,33.0,58.6,17.58,79.6,17.9,1.79,VLSFO,24.0,4.0,83088.0,laden,0
S22,817.0,33.0,58.6,17.16,82.85,17.9,4.13,VLSFO,25.0,4.0,83088.0,laden,0
S22,823.0,33.0,67.0,19.29,131.5,20.33,5.12,VLSFO,24.0,3.0,83088.0,laden,0
S22,826.0,33.0,67.3,19.76,126.53,20.33,2.8,VLSFO,25.0,4.0,83088.0,laden,0
S22,830.0,33.0,66.0,17.8,84.58,20.33,12.44,VLSFO,25.0,4.0,83088.0,laden,0
S22,839.0,33.0,56.6,16.96,82.07,17.0,0.24,LSMGO,23.7,3.0,52986.0,laden,0
S22,849.0,33.0,60.0,17.39,62.64,18.67,6.86,VLSFO,23.0,4.0,68326.0,laden,0
S22,850.0,33.0,59.5,17.3,86.82,17.9,3.35,VLSFO,23.0,4.0,68326.0,laden,0
S22,852.0,33.0,59.6,16.74,77.84,17.9,6.48,VLSFO,23.0,3.0,68326.0,laden,0
S22,856.0,33.0,59.4,17.52,78.26,17.9,2.12,VLSFO,23.0,2.0,68326.0,laden,0
S22,863.0,33.0,55.8,16.71,69.1,17.0,1.71,VLSFO,24.0,4.0,68326.0,laden,0
S22,864.0,33.0,56.0,16.46,71.9,17.0,3.18,VLSFO,24.0,4.0,68326.0,laden,0
S22,865.0,33.0,55.9,16.04,74.92,17.0,5.65,VLSFO,23.0,4.0,68326.0,laden,0
S22,866.0,33.0,56.0,16.38,74.1,17.0,3.65,VLSFO,24.0,2.0,68326.0,laden,0
S22,867.0,33.0,56.0,16.83,82.23,17.0,1.0,VLSFO,23.0,3.0,68326.0,laden,0
S22,868.0,33.0,56.1,15.92,81.1,17.0,6.35,VLSFO,24.0,4.0,68326.0,laden,0
S22,869.0,33.0,55.9,16.42,80.0,17.0,3.41,VLSFO,24.0,3.0,68326.0,laden,0
S22,870.0,33.0,56.1,16.7,80.77,17.0,1.76,VLSFO,23.0,4.0,68326.0,laden,0
S22,871.0,33.0,56.0,16.71,81.5,17.0,1.71,VLSFO,24.0,3.0,68326.0,laden,0
S22,872.0,33.0,55.2,16.35,78.78,17.0,3.82,VLSFO,23.0,4.0,68326.0,laden,0
S22,874.0,33.0,41.6,12.13,41.84,11.92,-1.76,VLSFO,23.0,1.0,68326.0,laden,0
S22,875.0,33.0,36.6,10.58,31.7,11.25,5.96,VLSFO,24.0,3.0,68326.0,laden,0
S22,880.0,33.0,46.6,14.38,43.97,14.38,0.0,LSMGO,24.0,4.0,21665.0,laden,0
S22,881.0,33.0,43.9,13.29,35.9,13.29,0.0,LSMGO,24.0,4.0,21665.0,laden,0
S22,882.0,33.0,42.5,13.18,34.75,13.29,0.83,LSMGO,22.3,2.0,21665.0,laden,0
S22,884.0,33.0,38.1,11.13,26.66,11.42,2.54,LSMGO,24.0,4.0,0.0,ballast,0
S23,3.0,21.0,58.5,17.92,76.6,18.5,3.14,HSHFO,24.0,4.0,95317.0,laden,0
S23,9.0,21.0,65.0,19.52,111.07,20.04,2.59,HSHFO,25.0,4.0,95317.0,laden,0
S23,26.0,21.0,38.0,10.75,29.1,12.3,12.6,HSHFO,24.0,4.0,51765.0,laden,0
S23,49.0,21.0,63.6,20.2,100.5,20.04,-0.8,HSHFO,24.0,3.0,62964.0,laden,0
S23,50.0,21.0,63.1,19.9,95.27,20.04,0.7,HSHFO,23.0,3.0,62964.0,laden,0
S23,57.0,21.0,52.1,16.5,51.3,16.38,-0.73,HSHFO,24.0,3.0,62964.0,laden,0
S23,58.0,21.0,53.0,16.0,54.57,16.38,2.32,HSHFO,23.0,4.0,62964.0,laden,0
S23,59.0,21.0,51.6,15.7,51.8,16.38,4.15,HSHFO,24.0,3.0,62964.0,laden,0
S23,59.0,21.0,53.1,16.1,54.68,16.38,1.71,HSHFO,23.0,3.0,62964.0,laden,0
S23,60.0,21.0,53.1,16.1,55.1,16.38,1.71,HSHFO,24.0,3.0,62964.0,laden,0
S23,61.0,21.0,53.5,16.08,54.26,16.38,1.83,HSHFO,23.0,4.0,62964.0,laden,0
S23,64.0,21.0,55.3,16.9,67.7,17.12,1.29,HSHFO,24.0,3.0,62964.0,laden,0
S23,65.0,21.0,50.7,15.9,64.36,15.25,-4.26,HSHFO,22.0,4.0,62964.0,laden,0
S23,69.0,21.0,41.6,12.3,28.6,12.79,3.83,HSHFO,24.0,4.0,62964.0,laden,0
S23,70.0,21.0,40.3,12.33,25.7,12.79,3.6,HSHFO,24.0,3.0,62964.0,laden,0
S23,73.0,21.0,52.5,16.25,52.6,16.38,0.79,HSHFO,24.0,3.0,50179.0,laden,0
